mr,nl.utterance,informativeness,naturalness,phrasing,attr.count,batch,mr.id,min.length,near,reqs,reqs2,utterance.length,no.Of.Sentences,len.Ratio,coll.channel,coll.country,coll.region,col.city,col.inform,col.natur,col.phrasing,eval.inform,eval.natur,eval.phrasing,sem.coverage,norm.sem.coverage,sem.coverage.factor,coll.task.duration
"name[The Golden Palace], eatType[restaurant], priceRange[cheap], near[Rainbow Vegetarian Cafe], area[riverside].",The Golden Palace is a cheap restaurant  near Rainbow Vegetarian Cafe. It is located at the riverside.,5,4,6,5,txt,70,62,Rainbow Vegetarian Cafe,The Golden Palace,Rainbow Vegetarian Cafe,102,2,1.6452,coinworker,USA,TX,Plano,good,good,good,good,good,good,1,6,good,240
"name[The Golden Palace], eatType[restaurant], priceRange[cheap], near[Rainbow Vegetarian Cafe], area[riverside].",The Golden Palace is a cheap restaurant near the Rainbow Vegetarian Cafe in riverside.,6,6,6,5,txt,70,62,Rainbow Vegetarian Cafe,The Golden Palace,Rainbow Vegetarian Cafe,86,1,1.3871,inboxpounds,GBR,T7,Forfar,good,good,good,good,good,good,1,6,good,240
"name[The Golden Palace], eatType[restaurant], priceRange[cheap], near[Rainbow Vegetarian Cafe], area[riverside].",The Golden Palace restaurant cheap Rainbow Vegetarian Cafe riverside.,5,5,5,5,txt,70,62,Rainbow Vegetarian Cafe,The Golden Palace,Rainbow Vegetarian Cafe,69,1,1.1129,neodev,USA,IL,Chicago,bad,good,,good,good,good,1,6,good,60
"name[The Golden Palace], eatType[restaurant], priceRange[cheap], near[Rainbow Vegetarian Cafe], area[riverside].",There is a cheap restaurant The Golden Palace located near Rainbow Vegetarian Cafe at the riverside of the city.,4,3,2,5,txt,70,62,Rainbow Vegetarian Cafe,The Golden Palace,Rainbow Vegetarian Cafe,112,1,1.8065,coinworker,USA,TX,Plano,bad,,bad,good,average,bad,1,6,good,240
"name[The Golden Palace], eatType[restaurant], priceRange[cheap], near[Rainbow Vegetarian Cafe], area[riverside].",In the riverside area near the Rainbow Vegetarian Cafe is The Golden Palace restaurant. It is cheap.,5,4,5,5,txt,70,62,Rainbow Vegetarian Cafe,The Golden Palace,Rainbow Vegetarian Cafe,100,2,1.6129,inboxpounds,GBR,T7,Forfar,average,bad,average,good,good,good,1,6,good,240
"name[The Golden Palace], eatType[restaurant], priceRange[cheap], near[Rainbow Vegetarian Cafe], area[riverside].",The Golden Palace restaurant cheap Rainbow Vegetarian Cafe riverside.,6,6,6,5,txt,70,62,Rainbow Vegetarian Cafe,The Golden Palace,Rainbow Vegetarian Cafe,69,1,1.1129,neodev,USA,IL,Chicago,,,,good,good,good,1,6,good,60
"name[The Golden Palace], eatType[restaurant], priceRange[cheap], near[Rainbow Vegetarian Cafe], area[riverside].",The Golden Palace is a low-priced restaurant  near Rainbow Vegetarian Cafe at the riverside.,6,5,4,5,txt,70,62,Rainbow Vegetarian Cafe,The Golden Palace,Rainbow Vegetarian Cafe,92,1,1.4839,coinworker,USA,TX,Plano,average,average,average,good,good,good,0.8,5,good,240
"name[The Golden Palace], eatType[restaurant], priceRange[cheap], near[Rainbow Vegetarian Cafe], area[riverside].",Near the Rainbow Vegetarian Cafe is The Golden Palace restaurant. It is cheap. It is in the riverside area.,6,6,6,5,txt,70,62,Rainbow Vegetarian Cafe,The Golden Palace,Rainbow Vegetarian Cafe,107,3,1.7258,inboxpounds,GBR,T7,Forfar,bad,average,bad,good,good,good,1,6,good,240
"name[The Waterman], eatType[restaurant], food[Japanese], area[riverside], customerRating[low].",The Waterman restaurant is located on the outskirts of the city centre.,6,6,6,5,pic,75,44,,The Waterman,NA,71,1,1.6136,inboxpounds,GBR,V2,Glasgow,bad,good,good,good,good,good,0.4,2,bad,480
"name[The Waterman], eatType[restaurant], food[Japanese], area[riverside], customerRating[low].",The Waterman is a Japanese restaurant that provides delicious meals at low price range. It is located near the city river.,1,2,2,5,pic,75,44,,The Waterman,NA,122,2,2.7727,neodev,USA,CA,Torrance,,,,bad,bad,bad,0.8,5,good,360
"name[The Waterman], eatType[restaurant], food[Japanese], area[riverside], customerRating[low].","The Waterman is a restaurant where you can eat, you can play snooker its near a park and has got 1 star.",4,5,6,5,pic,75,44,,The Waterman,NA,104,1,2.3636,vivatic,GBR,B7,Bristol,good,good,good,good,good,good,0.4,2,bad,480
"name[The Waterman], eatType[restaurant], food[Japanese], area[riverside], customerRating[low].",The Waterman Sushi One Star Restaurant is situated on the outskirts of the city centre.,2,3,3,5,pic,75,44,,The Waterman,NA,87,1,1.9773,inboxpounds,GBR,V2,Glasgow,good,bad,bad,bad,average,average,0.4,2,bad,480
"name[The Waterman], eatType[restaurant], food[Japanese], area[riverside], customerRating[low].",Not a cheap restaurant The Waterman located near the river town offering Japanese food deliveries.,6,3,3,5,pic,75,44,,The Waterman,NA,98,1,2.2273,neodev,USA,CA,Torrance,bad,bad,bad,good,average,average,0.6,4,good,360
"name[The Waterman], eatType[restaurant], food[Japanese], area[riverside], customerRating[low].","The Waterman is a restaurant where you can eat, it is near a river.",1,5,6,5,pic,75,44,,The Waterman,NA,67,1,1.5227,vivatic,GBR,B7,Bristol,average,average,average,bad,good,good,0.4,2,bad,480
"name[The Waterman], eatType[restaurant], food[Japanese], area[riverside], customerRating[low].",The Waterman one star Restaurant is located on the outskirts of the city centre.,4,5,5,5,pic,75,44,,The Waterman,NA,80,1,1.8182,inboxpounds,GBR,V2,Glasgow,average,average,average,good,good,good,0.4,2,bad,480
"name[The Waterman], eatType[restaurant], food[Japanese], area[riverside], customerRating[low].",The Waterman is a restaurant near the river under the city offering food llevarJaponesa price.,5,2,2,5,pic,75,44,,The Waterman,NA,94,1,2.1364,neodev,USA,CA,Torrance,,,,good,bad,bad,0.4,2,bad,360
"name[The Waterman], eatType[restaurant], food[Japanese], area[riverside], customerRating[low].",The Waterman is a restaurant near a river and close to the city centre.,4,5,5,5,pic,75,44,,The Waterman,NA,71,1,1.6136,vivatic,GBR,B7,Bristol,bad,bad,bad,good,good,good,0.4,2,bad,480
"name[The Waterman], eatType[restaurant], food[Japanese], area[riverside], customerRating[low].","The Waterman is a Japanese restaurant in riverside. However, customers have given it a low rating.",6,6,6,5,txt,75,44,,The Waterman,NA,98,2,2.2273,gifthunterclub,GBR,K3,Peterborough,average,good,average,good,good,good,1,6,good,300
"name[The Waterman], eatType[restaurant], food[Japanese], area[riverside], customerRating[low].",The Waterman is a Japanese restaurant in riverside. It has low customer ratings.,4,5,5,5,txt,75,44,,The Waterman,NA,80,2,1.8182,bitcoinget,GBR,N1,Cannock,average,average,average,good,good,good,1,6,good,300
"name[The Waterman], eatType[restaurant], food[Japanese], area[riverside], customerRating[low].",The Waterman is a Japanese restaurant in  riverside that has low level in customer rating.,6,4,4,5,txt,75,44,,The Waterman,NA,90,1,2.0455,neodev,USA,GA,,average,good,good,good,good,good,1,6,good,660
"name[The Waterman], eatType[restaurant], food[Japanese], area[riverside], customerRating[low].",Customers have given The Waterman - a riverside Japanese restaurant - a low rating.,2,3,3,5,txt,75,44,,The Waterman,NA,83,1,1.8864,gifthunterclub,GBR,K3,Peterborough,good,bad,good,bad,average,average,1,6,good,300
"name[The Waterman], eatType[restaurant], food[Japanese], area[riverside], customerRating[low].","The Waterman is a restaurant located in riverside serving Japanese food, however, it has low ratings.",6,5,6,5,txt,75,44,,The Waterman,NA,101,1,2.2955,bitcoinget,GBR,N1,Cannock,good,good,good,good,good,good,1,6,good,300
"name[The Waterman], eatType[restaurant], food[Japanese], area[riverside], customerRating[low].",A low customer rating Japanese restaurant called The Waterman is located in riverside.,1,1,1,5,txt,75,44,,The Waterman,NA,86,1,1.9545,neodev,USA,GA,,good,average,average,bad,bad,bad,1,6,good,660
"name[The Waterman], eatType[restaurant], food[Japanese], area[riverside], customerRating[low].",There is a Japanese restaurant in riverside. It is called The Waterman and customers have given it a low rating.,1,2,1,5,txt,75,44,,The Waterman,NA,112,2,2.5455,gifthunterclub,GBR,K3,Peterborough,bad,average,bad,bad,bad,bad,1,6,good,300
"name[The Waterman], eatType[restaurant], food[Japanese], area[riverside], customerRating[low].",There is a Japanese restaurant in riverside with a low customer rating called The Waterman.,6,3,3,5,txt,75,44,,The Waterman,NA,91,1,2.0682,bitcoinget,GBR,N1,Cannock,bad,bad,bad,good,average,average,1,6,good,300
"name[The Waterman], eatType[restaurant], food[Japanese], area[riverside], customerRating[low].",The Waterman is located in riverside is a low customer rating Japanese restaurant.,5,3,3,5,txt,75,44,,The Waterman,NA,82,1,1.8636,neodev,USA,GA,,bad,bad,bad,good,average,average,1,6,good,660
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].","The Golden Curry is a cheap, family-friendly  restaurant located near The Bakers.",5,6,6,5,pic,77,47,The Bakers,The Golden Curry,The Bakers,81,1,1.7234,prodege,GBR,J1,Towcester,good,good,good,good,good,good,0.6,4,good,600
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].",The Golden Curry is a cheap sushi restaurant located near The Bakers and is perfect for all the family.,4,4,4,5,pic,77,47,The Bakers,The Golden Curry,The Bakers,103,1,2.1915,prodege,GBR,F2,Waterlooville,average,average,bad,good,good,good,0.6,4,good,120
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].","If you are looking for a good-value, family-friendly place to eat, try The Golden Curry. It is near The Bakers in the south of the city centre.",5,5,5,5,pic,77,47,The Bakers,The Golden Curry,The Bakers,143,2,3.0426,inboxpounds,GBR,R3,Belfast,bad,average,bad,good,good,good,0.4,2,bad,240
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].","Near The Bakers is budget and family-friendly restaurant, The Golden Curry.",3,3,3,5,pic,77,47,The Bakers,The Golden Curry,The Bakers,75,1,1.5957,prodege,GBR,J1,Towcester,average,average,average,average,average,average,0.4,2,bad,600
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].","If you and your family are looking for a cheap sushi restaurant, The Golden Curry near The Bakers is great.",6,5,3,5,pic,77,47,The Bakers,The Golden Curry,The Bakers,107,1,2.2766,prodege,GBR,F2,Waterlooville,good,bad,average,good,good,average,0.6,4,good,120
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].","The Golden Curry welcomes families and offers oriental dining at a very reasonable price. Find it in the south of the city centre, near The Bakers.",4,2,2,5,pic,77,47,The Bakers,The Golden Curry,The Bakers,147,2,3.1277,inboxpounds,GBR,R3,Belfast,average,bad,average,good,bad,bad,0.4,2,bad,240
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].","Family-friendly restaurant, The Golden Curry, can be found near The Bakers. It offers cheap meals.",6,4,2,5,pic,77,47,The Bakers,The Golden Curry,The Bakers,98,2,2.0851,prodege,GBR,J1,Towcester,bad,bad,bad,good,good,bad,0.6,4,good,600
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].","Located near The Bakers, The Golden Curry is a family friendly sushi restaurant.",4,5,6,5,pic,77,47,The Bakers,The Golden Curry,The Bakers,80,1,1.7021,prodege,GBR,F2,Waterlooville,bad,good,good,good,good,good,0.6,4,good,120
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].","For very reasonably priced oriental food, try family-friendly restaurant The Golden Curry. It is in the south of the city centre, near The Bakers.",6,6,6,5,pic,77,47,The Bakers,The Golden Curry,The Bakers,146,2,3.1064,inboxpounds,GBR,R3,Belfast,good,good,good,good,good,good,0.4,2,bad,240
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].","There is a low-priced family-friendly restaurant, The Golden Curry, located near The Bakers, offering Japanese food.",5,4,5,5,txt,77,47,The Bakers,The Golden Curry,The Bakers,116,1,2.4681,clixsense,USA,NJ,Rockaway,good,average,good,good,good,good,0.6,4,good,300
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].",The Golden Curry is a family friendly restaurant providing Japanese food in the low price range. It is located near The Bakers.,6,6,6,5,txt,77,47,The Bakers,The Golden Curry,The Bakers,127,2,2.7021,tremorgames,USA,CA,San Jose,good,good,good,good,good,good,0.8,5,good,240
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].","Family-friendly, The Golden Curry serves Japanese food for cheap near The Bakers.",3,2,4,5,txt,77,47,The Bakers,The Golden Curry,The Bakers,81,1,1.7234,prodege,GBR,N5,Sudbury,good,bad,bad,average,bad,good,0.8,5,good,240
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].",The Golden Curry Golden Curry yes cheap Japanese The Bakers.,2,1,1,5,txt,77,47,The Bakers,The Golden Curry,The Bakers,60,1,1.2766,neodev,CAN,ON,Milton,good,good,,bad,bad,bad,0.8,5,good,60
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].",The Golden Curry is a cheap Japanese family-friendly venue near The Bakers.,6,5,5,5,txt,77,47,The Bakers,The Golden Curry,The Bakers,75,1,1.5957,elite,GBR,T9,Heriot,good,good,good,good,good,good,0.8,5,good,240
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].",The Golden Curry is a family-friendly restaurant in the low-priced range offering Japanese food.  It is located near The Bakers.,4,3,2,5,txt,77,47,The Bakers,The Golden Curry,The Bakers,128,2,2.7234,clixsense,USA,NJ,Rockaway,average,good,average,good,average,bad,0.6,4,good,300
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].",There is a cheap restaurant The Golden Curry located near The Bakers that provides Japanese food in the low price range.,5,5,4,5,txt,77,47,The Bakers,The Golden Curry,The Bakers,120,1,2.5532,tremorgames,USA,CA,San Jose,average,average,average,good,good,good,0.8,5,good,240
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].","Near The Bakers, The Golden Curry serves cheap Japanese food for all the family.",4,4,4,5,txt,77,47,The Bakers,The Golden Curry,The Bakers,80,1,1.7021,prodege,GBR,N5,Sudbury,average,good,good,good,good,good,0.8,5,good,240
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].",The Golden Curry Golden Curry yes cheap Japanese The Bakers.,2,2,2,5,txt,77,47,The Bakers,The Golden Curry,The Bakers,60,1,1.2766,neodev,CAN,ON,Milton,average,average,average,bad,bad,bad,0.8,5,good,60
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].",The Golden Curry is a cheap family-friendly venue that serves Japanese food near The Bakers.,5,5,5,5,txt,77,47,The Bakers,The Golden Curry,The Bakers,92,1,1.9574,elite,GBR,T9,Heriot,average,bad,bad,good,good,good,0.8,5,good,240
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].","The Golden Curry is a restaurant offering Japanese food, located near The Bakers. It is both family friendly and cheap.",5,5,6,5,txt,77,47,The Bakers,The Golden Curry,The Bakers,119,2,2.5319,clixsense,USA,NJ,Rockaway,bad,bad,bad,good,good,good,1,6,good,300
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].",The Golden Curry is a low-priced restaurant near The Bakers that delivers Japanese food in the low price range..,4,6,6,5,txt,77,47,The Bakers,The Golden Curry,The Bakers,112,2,2.383,tremorgames,USA,CA,San Jose,bad,bad,bad,good,good,good,0.6,4,good,240
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].","Offering Japanese food at low prices, The Golden Curry can be found near The Bakers and is family-friendly.",6,6,6,5,txt,77,47,The Bakers,The Golden Curry,The Bakers,107,1,2.2766,prodege,GBR,N5,Sudbury,bad,average,average,good,good,good,0.6,4,good,240
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].",The Golden Curry Golden Curry yes cheap Japanese The Bakers.,1,1,1,5,txt,77,47,The Bakers,The Golden Curry,The Bakers,60,1,1.2766,neodev,CAN,ON,Milton,bad,bad,,bad,bad,bad,0.8,5,good,60
"name[The Golden Curry], familyFriendly[yes], priceRange[cheap], food[Japanese], near[The Bakers].",The Golden Curry is a cheap Japanese family-friendly place to eat near The Bakers.,6,5,5,5,txt,77,47,The Bakers,The Golden Curry,The Bakers,82,1,1.7447,elite,GBR,T9,Heriot,bad,average,average,good,good,good,0.8,5,good,240
"name[The Wrestlers], familyFriendly[yes], priceRange[cheap], food[Japanese], customerRating[low].",The Wrestlers is a restaurant providing take-away deliveries in the low price range.,6,6,6,5,pic,79,47,,The Wrestlers,NA,84,1,1.7872,inboxpounds,GBR,H9,London,good,good,good,good,good,good,0.4,2,bad,540
"name[The Wrestlers], familyFriendly[yes], priceRange[cheap], food[Japanese], customerRating[low].",The Wrestlers serves cheap family-friendly sushi.,4,4,5,5,pic,79,47,,The Wrestlers,NA,49,1,1.0426,prodege,CAN,ON,Hamilton,bad,good,average,good,good,good,0.4,2,bad,180
"name[The Wrestlers], familyFriendly[yes], priceRange[cheap], food[Japanese], customerRating[low].",The Wrestlers is a sushi restaurant by the museum.,6,6,6,5,pic,79,47,,The Wrestlers,NA,50,1,1.0638,prodege,CAN,ON,Kingston,bad,average,average,good,good,good,0.2,1,bad,180
"name[The Wrestlers], familyFriendly[yes], priceRange[cheap], food[Japanese], customerRating[low].",The Wrestlers is a low-priced restaurant that delivers take-away.,4,5,5,5,pic,79,47,,The Wrestlers,NA,65,1,1.383,inboxpounds,GBR,H9,London,average,average,average,good,good,good,0.4,2,bad,540
"name[The Wrestlers], familyFriendly[yes], priceRange[cheap], food[Japanese], customerRating[low].",The Wrestlers has inexpensive sushi in a family-friendly environment.,4,3,3,5,pic,79,47,,The Wrestlers,NA,69,1,1.4681,prodege,CAN,ON,Hamilton,good,average,bad,good,average,average,0.2,1,bad,180
